# NEST version: 3.7.0
# RecordingBackendASCII version: 2
sender	time_ms
135	656.000
106	657.000
149	662.000
120	663.000
129	663.000
146	663.000
138	666.000
136	667.000
111	668.000
124	669.000
115	670.000
127	670.000
145	670.000
119	672.000
150	672.000
115	673.000
119	673.000
130	674.000
151	674.000
127	676.000
142	676.000
103	677.000
106	677.000
118	677.000
134	677.000
149	678.000
127	679.000
140	680.000
108	682.000
128	682.000
108	684.000
107	685.000
108	685.000
121	685.000
134	685.000
119	688.000
123	688.000
141	688.000
143	688.000
147	688.000
116	689.000
120	689.000
140	689.000
111	690.000
130	690.000
148	690.000
104	691.000
119	691.000
128	691.000
135	691.000
148	693.000
109	694.000
131	694.000
119	695.000
143	695.000
134	697.000
148	697.000
131	698.000
136	698.000
142	698.000
123	700.000
107	701.000
109	701.000
130	701.000
145	701.000
113	702.000
129	702.000
141	702.000
142	704.000
106	705.000
128	705.000
141	705.000
143	705.000
108	706.000
107	707.000
109	707.000
121	707.000
131	707.000
106	708.000
124	708.000
137	708.000
147	708.000
142	710.000
109	712.000
138	712.000
141	712.000
142	712.000
105	713.000
136	715.000
117	716.000
134	716.000
139	716.000
140	716.000
109	717.000
121	717.000
144	717.000
150	717.000
106	718.000
121	718.000
108	719.000
119	719.000
127	719.000
131	719.000
118	720.000
140	720.000
146	720.000
148	720.000
120	721.000
124	721.000
138	721.000
105	722.000
106	722.000
111	722.000
129	722.000
147	722.000
105	723.000
109	723.000
116	723.000
118	723.000
146	723.000
122	724.000
139	724.000
122	725.000
123	725.000
139	725.000
145	725.000
150	725.000
151	725.000
118	726.000
138	726.000
107	727.000
114	727.000
115	727.000
122	727.000
120	728.000
132	728.000
105	729.000
118	729.000
141	729.000
152	729.000
109	730.000
112	731.000
128	731.000
132	731.000
145	731.000
104	732.000
111	732.000
112	732.000
109	733.000
111	733.000
112	733.000
143	733.000
147	733.000
104	734.000
116	734.000
122	734.000
123	734.000
140	734.000
111	735.000
132	735.000
114	736.000
134	736.000
142	736.000
140	737.000
152	737.000
122	738.000
141	738.000
110	739.000
136	739.000
142	739.000
148	739.000
150	739.000
104	740.000
112	741.000
117	741.000
123	741.000
136	741.000
120	742.000
123	742.000
126	742.000
130	742.000
150	742.000
125	743.000
148	743.000
111	744.000
123	744.000
127	744.000
135	744.000
140	744.000
150	744.000
134	745.000
139	745.000
116	746.000
133	746.000
144	746.000
126	747.000
141	747.000
116	748.000
130	749.000
138	749.000
108	750.000
133	750.000
106	751.000
136	751.000
152	751.000
111	752.000
117	752.000
118	752.000
132	752.000
123	753.000
135	753.000
133	754.000
105	755.000
118	755.000
128	755.000
149	755.000
136	756.000
139	756.000
142	756.000
145	756.000
111	757.000
117	757.000
125	757.000
130	757.000
139	757.000
142	757.000
127	758.000
132	758.000
143	758.000
150	758.000
109	759.000
112	759.000
127	760.000
131	760.000
103	761.000
104	761.000
117	761.000
133	762.000
144	762.000
110	763.000
117	763.000
147	763.000
113	764.000
125	764.000
134	764.000
136	764.000
150	764.000
110	765.000
111	765.000
144	765.000
150	765.000
112	766.000
117	766.000
118	766.000
137	766.000
138	766.000
115	767.000
139	767.000
148	767.000
105	768.000
117	768.000
135	768.000
105	769.000
108	769.000
138	769.000
146	769.000
152	769.000
104	771.000
112	771.000
135	771.000
107	772.000
122	772.000
152	772.000
112	773.000
115	773.000
131	773.000
135	773.000
138	773.000
150	773.000
152	773.000
107	774.000
114	775.000
134	775.000
113	776.000
121	776.000
151	776.000
104	777.000
116	777.000
134	777.000
126	778.000
106	779.000
141	779.000
147	779.000
121	780.000
130	780.000
145	780.000
141	781.000
148	781.000
149	781.000
104	782.000
136	782.000
141	782.000
152	782.000
105	783.000
123	783.000
134	783.000
143	783.000
146	783.000
114	784.000
133	784.000
137	784.000
151	784.000
142	785.000
104	786.000
108	786.000
111	786.000
120	786.000
129	786.000
146	786.000
152	786.000
114	787.000
137	787.000
119	788.000
121	788.000
134	788.000
114	789.000
121	789.000
146	789.000
118	790.000
127	790.000
135	790.000
144	790.000
148	790.000
149	790.000
150	790.000
151	790.000
105	791.000
121	791.000
139	791.000
151	791.000
122	792.000
144	792.000
148	792.000
114	793.000
104	794.000
137	794.000
142	794.000
149	794.000
123	795.000
140	795.000
147	795.000
106	796.000
108	796.000
131	796.000
117	797.000
125	797.000
126	797.000
129	797.000
133	797.000
150	797.000
127	798.000
142	798.000
114	799.000
118	799.000
128	799.000
136	799.000
152	799.000
103	800.000
107	800.000
128	800.000
146	800.000
103	801.000
106	801.000
116	801.000
118	801.000
123	801.000
125	801.000
137	801.000
125	802.000
131	802.000
133	802.000
138	802.000
152	802.000
122	803.000
136	803.000
147	803.000
107	804.000
129	804.000
132	804.000
135	804.000
105	805.000
117	805.000
137	805.000
147	806.000
110	807.000
122	807.000
124	807.000
136	807.000
141	807.000
142	807.000
150	807.000
103	808.000
124	808.000
131	808.000
134	808.000
145	808.000
103	809.000
113	809.000
126	809.000
145	809.000
110	810.000
112	811.000
126	811.000
129	811.000
143	811.000
150	811.000
106	812.000
110	812.000
106	813.000
108	813.000
115	813.000
127	813.000
147	813.000
128	814.000
130	814.000
106	815.000
122	815.000
138	815.000
103	816.000
109	816.000
118	816.000
122	816.000
126	816.000
134	817.000
133	818.000
129	819.000
116	820.000
126	820.000
140	820.000
152	820.000
107	821.000
128	821.000
134	821.000
139	821.000
143	821.000
150	821.000
105	822.000
117	822.000
118	822.000
123	822.000
129	822.000
108	823.000
122	823.000
125	823.000
129	823.000
132	823.000
151	823.000
111	824.000
122	824.000
133	824.000
109	825.000
116	825.000
124	825.000
138	825.000
143	825.000
111	826.000
115	826.000
137	827.000
143	827.000
106	828.000
103	829.000
116	829.000
135	829.000
138	829.000
114	830.000
119	830.000
133	830.000
144	830.000
120	831.000
109	832.000
110	832.000
132	832.000
144	832.000
119	833.000
131	833.000
147	833.000
106	834.000
107	835.000
124	835.000
140	836.000
133	837.000
117	839.000
120	839.000
129	839.000
124	840.000
126	840.000
146	842.000
106	843.000
134	843.000
126	845.000
132	845.000
134	845.000
150	845.000
138	846.000
151	846.000
109	847.000
111	847.000
113	847.000
104	848.000
119	848.000
120	848.000
127	848.000
138	848.000
144	848.000
107	849.000
119	850.000
130	850.000
145	851.000
117	853.000
113	854.000
117	854.000
124	854.000
148	855.000
109	856.000
114	856.000
104	858.000
109	858.000
106	859.000
124	859.000
140	859.000
146	859.000
140	860.000
112	861.000
113	861.000
136	861.000
149	861.000
124	863.000
150	863.000
148	865.000
113	866.000
119	866.000
142	866.000
146	866.000
148	867.000
103	868.000
123	868.000
124	868.000
135	869.000
121	871.000
135	871.000
131	872.000
145	873.000
146	874.000
134	875.000
107	876.000
108	876.000
116	876.000
138	876.000
145	876.000
150	876.000
118	877.000
120	877.000
120	878.000
141	878.000
149	880.000
124	882.000
117	886.000
149	887.000
134	888.000
134	889.000
136	889.000
143	890.000
125	891.000
112	893.000
113	893.000
